,Frame Time,ubitdepth,ymin,ylow,yavg,yhigh,ymax,umin,ulow,uavg,uhigh,umax,vmin,vlow,vavg,vhigh,vmax,satmin,satlow,satavg,sathigh,satmax,huemed,hueavg,ydif,udif,vdif,ybitdepth,vbitdepth
2564,85.519,10.0,4.0,148.0,308.572,657.0,854.0,10.0,401.0,456.397,508.0,794.0,283.0,508.0,542.599,581.0,740.0,0.0,9.0,68.0782,128.0,508.0,119.0,122.133,7.74267,19.4982,14.1432,10.0,10.0
2565,85.552,10.0,4.0,148.0,308.294,656.0,855.0,4.0,402.0,457.086,508.0,851.0,294.0,508.0,542.064,581.0,752.0,0.0,9.0,67.5085,127.0,511.0,119.0,121.765,8.57846,19.4582,14.0996,10.0,10.0
2566,85.586,10.0,4.0,148.0,308.616,657.0,860.0,4.0,402.0,457.88,508.0,816.0,294.0,508.0,542.23,581.0,714.0,0.0,9.0,66.9341,126.0,517.0,119.0,122.758,7.78576,19.3512,14.0987,10.0,10.0
2567,85.619,10.0,4.0,149.0,308.6,656.0,935.0,4.0,402.0,457.292,508.0,824.0,412.0,508.0,542.196,580.0,721.0,0.0,9.0,67.2299,127.0,511.0,119.0,122.461,8.36948,19.3744,13.9331,10.0,10.0
2568,85.652,10.0,4.0,149.0,307.959,657.0,865.0,4.0,402.0,457.059,508.0,822.0,336.0,508.0,541.89,580.0,729.0,0.0,9.0,67.2822,127.0,513.0,119.0,121.305,8.24134,19.0679,13.8742,10.0,10.0
2569,85.686,10.0,4.0,148.0,307.804,656.0,911.0,14.0,402.0,457.745,508.0,799.0,326.0,508.0,542.214,581.0,735.0,0.0,9.0,66.9582,127.0,502.0,119.0,122.707,7.41099,19.2181,14.0159,10.0,10.0
2570,85.719,10.0,4.0,147.0,307.304,655.0,861.0,4.0,403.0,457.735,508.0,784.0,306.0,508.0,541.633,580.0,736.0,0.0,9.0,66.6757,126.0,515.0,119.0,121.191,8.18957,19.0051,13.8786,10.0,10.0
2571,85.752,10.0,4.0,146.0,306.6,655.0,863.0,4.0,402.0,457.42,508.0,796.0,305.0,508.0,541.803,580.0,757.0,0.0,9.0,67.1098,127.0,515.0,119.0,121.361,7.56988,19.3028,14.0725,10.0,10.0
2572,85.786,10.0,4.0,148.0,306.675,655.0,853.0,10.0,402.0,456.922,508.0,766.0,290.0,508.0,541.196,580.0,728.0,0.0,10.0,67.1905,127.0,506.0,118.0,120.612,8.47659,19.1705,14.0205,10.0,10.0
2573,85.819,10.0,4.0,148.0,308.28,657.0,854.0,4.0,402.0,456.81,508.0,800.0,280.0,507.0,541.463,581.0,725.0,0.0,10.0,67.4068,127.0,510.0,118.0,120.655,8.38951,19.433,14.0224,10.0,10.0
2574,85.852,10.0,4.0,148.0,307.493,655.0,860.0,4.0,402.0,456.689,508.0,926.0,281.0,508.0,541.724,580.0,745.0,0.0,10.0,67.6458,127.0,514.0,118.0,121.203,7.66484,19.1221,14.0397,10.0,10.0
2575,85.886,10.0,4.0,148.0,307.464,656.0,910.0,4.0,402.0,456.152,508.0,804.0,281.0,507.0,541.476,581.0,737.0,0.0,10.0,68.0638,128.0,517.0,118.0,120.2,8.45768,19.5148,14.0179,10.0,10.0
2576,85.919,10.0,4.0,148.0,307.588,657.0,929.0,10.0,402.0,456.36,507.0,1019.0,305.0,507.0,541.773,581.0,726.0,0.0,10.0,68.0706,128.0,508.0,118.0,120.101,7.51905,19.6445,14.0636,10.0,10.0
2577,85.953,10.0,4.0,149.0,307.0,654.0,860.0,4.0,400.0,455.623,508.0,1019.0,316.0,508.0,542.573,581.0,733.0,0.0,10.0,68.9723,130.0,531.0,118.0,121.184,8.15558,19.572,14.1725,10.0,10.0
2578,85.986,10.0,4.0,148.0,306.481,655.0,848.0,4.0,398.0,454.784,508.0,983.0,312.0,507.0,542.36,583.0,730.0,0.0,10.0,69.8319,132.0,516.0,118.0,120.427,8.33205,20.0007,14.4986,10.0,10.0
2579,86.019,10.0,4.0,147.0,306.671,655.0,930.0,4.0,394.0,453.222,508.0,828.0,328.0,507.0,543.099,585.0,733.0,0.0,10.0,71.7169,136.0,519.0,118.0,121.352,7.65874,20.4315,14.8897,10.0,10.0
2580,86.053,10.0,4.0,148.0,306.528,653.0,856.0,4.0,396.0,453.988,508.0,818.0,288.0,507.0,542.562,584.0,760.0,0.0,10.0,70.9702,135.0,514.0,118.0,121.173,8.8096,21.3766,15.3178,10.0,10.0
2581,86.086,10.0,4.0,148.0,305.974,652.0,842.0,4.0,392.0,452.835,508.0,816.0,313.0,507.0,544.109,587.0,741.0,0.0,10.0,72.8249,138.0,514.0,119.0,121.409,8.04779,21.7162,15.792,10.0,10.0
2582,86.119,10.0,4.0,149.0,306.507,655.0,858.0,4.0,392.0,452.096,508.0,827.0,315.0,507.0,544.277,588.0,919.0,0.0,10.0,73.4737,139.0,519.0,118.0,121.637,9.11921,21.1759,15.6642,10.0,10.0
2583,86.153,10.0,4.0,147.0,306.598,655.0,861.0,4.0,392.0,452.679,508.0,897.0,384.0,507.0,544.697,588.0,864.0,0.0,10.0,73.3327,140.0,518.0,119.0,121.985,8.39322,21.2846,15.3095,10.0,10.0
2584,86.186,10.0,4.0,147.0,305.588,653.0,851.0,4.0,392.0,452.714,508.0,1000.0,369.0,507.0,544.912,587.0,764.0,0.0,10.0,73.3088,139.0,542.0,119.0,122.714,7.72148,21.2314,15.3721,10.0,10.0
2585,86.219,10.0,4.0,146.0,305.186,652.0,842.0,4.0,392.0,452.176,508.0,1019.0,312.0,507.0,544.285,586.0,758.0,0.0,10.0,73.3103,138.0,513.0,118.0,121.406,8.60758,20.9702,15.3148,10.0,10.0
2586,86.253,10.0,4.0,147.0,305.543,653.0,848.0,4.0,392.0,452.424,508.0,971.0,380.0,507.0,544.967,588.0,799.0,0.0,10.0,73.4557,140.0,525.0,119.0,122.274,7.64741,20.9596,15.2467,10.0,10.0
2587,86.286,10.0,4.0,147.0,305.222,652.0,841.0,4.0,395.0,453.745,508.0,842.0,266.0,507.0,544.092,586.0,907.0,0.0,10.0,71.9444,137.0,522.0,119.0,122.485,8.20293,20.8516,15.0482,10.0,10.0
2588,86.32,10.0,4.0,146.0,305.135,652.0,860.0,4.0,391.0,451.767,508.0,929.0,362.0,507.0,544.726,588.0,816.0,0.0,10.0,73.8019,140.0,519.0,118.0,121.271,8.40576,21.1594,15.2985,10.0,10.0
2589,86.353,10.0,4.0,147.0,305.972,654.0,846.0,4.0,393.0,452.842,508.0,888.0,370.0,507.0,544.245,587.0,736.0,0.0,10.0,72.8478,139.0,516.0,119.0,122.303,7.41047,21.208,15.2096,10.0,10.0
2590,86.386,10.0,4.0,147.0,305.78,653.0,927.0,4.0,392.0,452.899,508.0,902.0,309.0,507.0,543.5,586.0,788.0,0.0,10.0,72.5919,139.0,520.0,118.0,121.543,8.17544,21.2932,15.2925,10.0,10.0
2591,86.42,10.0,4.0,146.0,305.303,652.0,846.0,4.0,392.0,452.994,508.0,848.0,308.0,506.0,544.113,588.0,756.0,0.0,10.0,72.8359,139.0,518.0,118.0,120.983,7.50924,21.2465,15.4143,10.0,10.0
2592,86.453,10.0,4.0,147.0,304.97,652.0,932.0,4.0,392.0,452.016,509.0,829.0,280.0,506.0,543.103,585.0,759.0,0.0,10.0,73.0783,139.0,516.0,118.0,121.401,8.31239,21.2672,15.3806,10.0,10.0
2593,86.486,10.0,4.0,147.0,306.496,654.0,863.0,4.0,395.0,454.245,509.0,1019.0,336.0,506.0,542.787,585.0,728.0,0.0,10.0,71.2605,136.0,515.0,118.0,122.405,7.96762,21.4081,15.2156,10.0,10.0
2594,86.52,10.0,4.0,147.0,306.149,654.0,856.0,4.0,394.0,453.963,509.0,882.0,330.0,507.0,543.124,585.0,821.0,0.0,10.0,71.7284,136.0,514.0,118.0,122.278,7.70031,21.0974,15.3047,10.0,10.0
2595,86.553,10.0,4.0,147.0,306.337,654.0,840.0,4.0,392.0,452.626,508.0,805.0,380.0,506.0,542.851,585.0,765.0,0.0,10.0,72.4566,138.0,519.0,118.0,120.915,8.52513,21.3929,15.3684,10.0,10.0
2596,86.587,10.0,4.0,147.0,306.822,655.0,860.0,4.0,393.0,453.247,509.0,826.0,334.0,506.0,543.054,586.0,753.0,0.0,10.0,72.2089,137.0,515.0,118.0,121.625,7.94912,21.1648,15.4704,10.0,10.0
2597,86.62,10.0,4.0,148.0,307.387,656.0,850.0,4.0,396.0,453.877,509.0,819.0,356.0,506.0,543.148,586.0,762.0,0.0,10.0,71.5672,135.0,517.0,118.0,122.102,8.9229,21.011,15.2293,10.0,10.0
2598,86.653,10.0,4.0,148.0,306.129,654.0,872.0,4.0,393.0,452.967,508.0,794.0,336.0,507.0,543.606,586.0,750.0,0.0,10.0,72.459,137.0,516.0,118.0,121.846,9.14044,21.3219,15.3098,10.0,10.0
2599,86.687,10.0,4.0,147.0,305.932,654.0,852.0,4.0,394.0,453.382,509.0,836.0,310.0,507.0,543.499,586.0,755.0,0.0,10.0,72.055,137.0,515.0,118.0,122.033,7.81428,21.3467,15.4557,10.0,10.0
2600,86.72,10.0,4.0,147.0,306.429,654.0,914.0,4.0,394.0,453.726,508.0,828.0,326.0,507.0,543.423,586.0,762.0,0.0,10.0,71.7632,136.0,514.0,118.0,121.753,8.63604,21.2716,15.2725,10.0,10.0
2601,86.753,10.0,4.0,147.0,306.568,654.0,868.0,4.0,395.0,453.335,508.0,830.0,322.0,506.0,543.159,586.0,758.0,0.0,10.0,71.9958,136.0,514.0,118.0,121.598,7.6306,21.3269,15.5369,10.0,10.0
2602,86.787,10.0,4.0,147.0,305.29,650.0,849.0,4.0,392.0,452.667,508.0,820.0,314.0,507.0,542.943,585.0,749.0,0.0,10.0,72.3794,137.0,520.0,118.0,121.034,8.41625,21.0956,15.3877,10.0,10.0
2603,86.82,10.0,4.0,148.0,306.218,651.0,849.0,4.0,395.0,453.824,508.0,820.0,344.0,506.0,543.367,586.0,766.0,0.0,10.0,71.7971,136.0,517.0,118.0,121.902,8.1972,21.0865,15.3071,10.0,10.0
2604,86.853,10.0,4.0,148.0,305.872,651.0,851.0,4.0,394.0,453.892,509.0,828.0,308.0,507.0,543.249,585.0,735.0,0.0,10.0,71.5075,136.0,519.0,119.0,122.674,7.70952,21.3927,15.5654,10.0,10.0
2605,86.887,10.0,4.0,147.0,305.419,651.0,887.0,4.0,394.0,453.825,509.0,810.0,347.0,507.0,543.138,585.0,737.0,0.0,10.0,71.5238,136.0,520.0,118.0,122.326,8.51871,21.1444,15.3049,10.0,10.0
2606,86.92,10.0,4.0,148.0,305.678,653.0,858.0,4.0,395.0,453.184,508.0,840.0,272.0,506.0,543.68,587.0,737.0,0.0,10.0,72.3757,137.0,516.0,118.0,121.291,7.72445,21.0894,15.3907,10.0,10.0
2607,86.954,10.0,4.0,147.0,304.795,653.0,852.0,4.0,394.0,453.539,508.0,854.0,300.0,507.0,543.163,584.0,761.0,0.0,10.0,71.7458,137.0,520.0,118.0,121.735,8.24183,21.3332,15.3904,10.0,10.0
2608,86.987,10.0,4.0,147.0,304.996,652.0,846.0,4.0,391.0,451.943,508.0,854.0,314.0,506.0,543.818,586.0,761.0,0.0,10.0,73.4573,140.0,521.0,118.0,120.514,8.33318,21.222,15.3544,10.0,10.0
2609,87.02,10.0,4.0,147.0,305.58,653.0,838.0,4.0,390.0,451.127,508.0,837.0,330.0,507.0,544.685,588.0,761.0,0.0,10.0,74.492,141.0,519.0,118.0,121.119,7.7202,21.1977,15.5537,10.0,10.0
2610,87.054,10.0,4.0,147.0,306.282,654.0,853.0,4.0,385.0,449.817,508.0,856.0,316.0,507.0,545.074,589.0,760.0,0.0,11.0,76.0703,144.0,522.0,118.0,120.955,8.77098,21.2675,15.5408,10.0,10.0
2611,87.087,10.0,4.0,148.0,305.93,652.0,849.0,4.0,385.0,449.636,508.0,893.0,302.0,506.0,545.56,589.0,790.0,0.0,10.0,76.3686,145.0,522.0,118.0,121.045,7.85194,21.9408,16.0611,10.0,10.0
2612,87.12,10.0,4.0,148.0,305.442,652.0,855.0,4.0,384.0,449.006,508.0,832.0,292.0,507.0,544.957,589.0,744.0,0.0,11.0,76.6862,146.0,521.0,118.0,120.922,8.64967,22.0618,15.9638,10.0,10.0
2613,87.154,10.0,4.0,147.0,305.487,653.0,927.0,4.0,382.0,447.896,508.0,841.0,280.0,506.0,545.272,590.0,776.0,0.0,11.0,77.8189,148.0,519.0,117.0,120.611,8.35607,22.1978,16.1134,10.0,10.0
2614,87.187,10.0,4.0,148.0,305.553,653.0,853.0,4.0,381.0,447.537,507.0,838.0,316.0,507.0,545.97,590.0,753.0,0.0,11.0,78.3261,149.0,519.0,118.0,120.755,7.58438,22.6833,16.4372,10.0,10.0
2615,87.22,10.0,4.0,148.0,305.448,653.0,868.0,4.0,380.0,447.429,508.0,810.0,358.0,506.0,545.984,591.0,777.0,0.0,11.0,78.5759,149.0,521.0,118.0,121.239,8.26126,22.7706,16.2566,10.0,10.0
2616,87.254,10.0,4.0,147.0,305.707,654.0,855.0,4.0,382.0,447.623,508.0,838.0,298.0,507.0,546.462,592.0,778.0,0.0,11.0,78.6854,149.0,519.0,118.0,121.062,7.42145,22.7811,16.4556,10.0,10.0
2617,87.287,10.0,4.0,148.0,305.632,652.0,855.0,4.0,382.0,447.57,508.0,864.0,364.0,506.0,545.758,591.0,760.0,0.0,11.0,78.4716,148.0,518.0,118.0,121.105,8.64268,22.6339,16.4787,10.0,10.0
2618,87.321,10.0,4.0,148.0,305.775,653.0,846.0,4.0,380.0,446.323,507.0,845.0,344.0,506.0,546.075,592.0,758.0,0.0,11.0,79.4734,150.0,518.0,118.0,120.037,8.01633,22.4953,16.3916,10.0,10.0
2619,87.354,10.0,4.0,148.0,306.031,654.0,851.0,4.0,380.0,447.063,508.0,851.0,368.0,507.0,546.741,592.0,782.0,0.0,11.0,79.3247,150.0,521.0,118.0,121.758,7.60404,22.8289,16.3953,10.0,10.0
2620,87.387,10.0,4.0,149.0,306.78,655.0,857.0,4.0,381.0,447.497,508.0,855.0,354.0,506.0,546.019,592.0,768.0,0.0,11.0,78.6396,149.0,523.0,118.0,120.882,8.05549,22.4791,16.3916,10.0,10.0
2621,87.421,10.0,4.0,148.0,306.758,656.0,865.0,4.0,383.0,448.048,508.0,875.0,274.0,506.0,545.976,592.0,770.0,0.0,11.0,78.406,148.0,521.0,118.0,121.037,7.4601,22.6014,16.4988,10.0,10.0
2622,87.454,10.0,4.0,148.0,306.668,656.0,863.0,4.0,381.0,447.273,508.0,856.0,272.0,507.0,546.067,591.0,760.0,0.0,10.0,78.8189,149.0,526.0,118.0,121.409,8.21063,22.4307,16.2018,10.0,10.0
2623,87.487,10.0,4.0,148.0,307.78,659.0,834.0,4.0,381.0,447.574,508.0,847.0,256.0,506.0,546.918,593.0,785.0,0.0,11.0,79.0893,150.0,523.0,119.0,121.191,8.71622,22.5737,16.5359,10.0,10.0
2624,87.521,10.0,4.0,148.0,307.732,659.0,930.0,4.0,382.0,447.712,508.0,834.0,304.0,507.0,546.962,592.0,778.0,0.0,11.0,78.9599,149.0,520.0,119.0,122.145,7.49539,22.4424,16.5767,10.0,10.0
2625,87.554,10.0,4.0,148.0,307.055,656.0,861.0,4.0,380.0,447.069,508.0,866.0,280.0,507.0,546.83,592.0,774.0,0.0,11.0,79.3545,150.0,522.0,118.0,121.043,8.20346,22.2911,16.4233,10.0,10.0
2626,87.588,10.0,4.0,149.0,307.518,656.0,864.0,4.0,382.0,447.691,508.0,841.0,316.0,507.0,547.672,594.0,783.0,0.0,11.0,79.1667,150.0,520.0,119.0,122.03,7.33465,22.591,16.4925,10.0,10.0
2627,87.621,10.0,4.0,149.0,308.001,656.0,928.0,4.0,380.0,446.741,508.0,875.0,295.0,508.0,547.493,592.0,762.0,0.0,11.0,79.8971,151.0,521.0,119.0,121.965,8.07383,22.3828,16.3393,10.0,10.0
2628,87.654,10.0,4.0,149.0,306.58,655.0,937.0,4.0,381.0,447.192,507.0,943.0,314.0,507.0,547.642,593.0,742.0,0.0,11.0,79.4129,150.0,530.0,119.0,121.459,8.09426,22.4999,16.2009,10.0,10.0
2629,87.688,10.0,4.0,150.0,307.452,656.0,852.0,4.0,381.0,447.175,507.0,887.0,298.0,508.0,547.654,593.0,816.0,0.0,11.0,79.5351,150.0,520.0,119.0,121.863,7.34835,22.7054,16.3181,10.0,10.0
2630,87.721,10.0,4.0,149.0,307.198,657.0,858.0,4.0,381.0,447.21,508.0,866.0,308.0,507.0,546.561,592.0,760.0,0.0,11.0,78.9836,150.0,518.0,118.0,120.889,8.11407,22.5613,16.236,10.0,10.0
2631,87.754,10.0,4.0,148.0,307.07,657.0,858.0,4.0,382.0,447.665,507.0,883.0,304.0,507.0,546.746,592.0,789.0,0.0,11.0,78.8094,148.0,524.0,118.0,121.025,7.45358,22.5002,16.3629,10.0,10.0
2632,87.788,10.0,4.0,149.0,306.243,653.0,852.0,4.0,379.0,446.649,508.0,850.0,288.0,506.0,546.942,593.0,759.0,0.0,11.0,79.8329,153.0,519.0,118.0,121.342,8.00047,22.7387,16.6552,10.0,10.0
2633,87.821,10.0,4.0,147.0,306.718,656.0,851.0,4.0,381.0,447.184,508.0,849.0,330.0,507.0,547.167,593.0,776.0,0.0,11.0,79.3534,150.0,519.0,119.0,121.541,8.18305,22.8393,16.6827,10.0,10.0
2634,87.854,10.0,4.0,149.0,307.276,656.0,849.0,4.0,381.0,447.444,508.0,970.0,280.0,507.0,546.925,592.0,764.0,0.0,11.0,79.1594,149.0,519.0,119.0,121.691,7.48406,22.6705,16.7498,10.0,10.0
2635,87.888,10.0,4.0,149.0,306.945,655.0,842.0,4.0,381.0,447.485,508.0,885.0,350.0,506.0,545.715,591.0,758.0,0.0,11.0,78.7218,149.0,521.0,118.0,120.886,8.12497,22.5403,16.4261,10.0,10.0
2636,87.921,10.0,4.0,148.0,306.801,656.0,860.0,4.0,380.0,447.354,508.0,938.0,313.0,506.0,545.741,590.0,775.0,0.0,11.0,78.7975,148.0,515.0,118.0,120.713,7.41731,23.066,16.5436,10.0,10.0
2637,87.955,10.0,4.0,148.0,307.832,658.0,862.0,4.0,382.0,448.643,509.0,857.0,262.0,507.0,546.06,591.0,774.0,0.0,10.0,77.823,148.0,521.0,118.0,122.431,8.30563,23.0273,16.3239,10.0,10.0
2638,87.988,10.0,4.0,148.0,307.209,656.0,865.0,4.0,382.0,448.164,508.0,1019.0,308.0,506.0,545.774,591.0,784.0,0.0,11.0,78.1431,148.0,517.0,118.0,121.86,8.39577,22.7655,16.3907,10.0,10.0
2639,88.021,10.0,4.0,148.0,307.162,655.0,927.0,4.0,382.0,448.254,508.0,890.0,283.0,506.0,545.686,591.0,764.0,0.0,11.0,77.974,148.0,523.0,118.0,121.696,7.85488,22.6276,16.5825,10.0,10.0
2640,88.055,10.0,4.0,148.0,307.507,656.0,868.0,4.0,382.0,447.731,508.0,884.0,334.0,506.0,545.422,591.0,763.0,0.0,11.0,78.2391,149.0,520.0,117.0,120.633,8.82389,22.6087,16.3185,10.0,10.0
2641,88.088,10.0,4.0,148.0,307.811,657.0,850.0,4.0,383.0,448.2,508.0,859.0,305.0,506.0,545.537,591.0,816.0,0.0,11.0,77.952,148.0,518.0,118.0,120.812,7.87563,22.4271,16.2215,10.0,10.0
2642,88.121,10.0,4.0,148.0,308.231,657.0,940.0,4.0,380.0,447.748,508.0,837.0,296.0,506.0,545.392,591.0,811.0,0.0,11.0,78.3964,149.0,521.0,118.0,120.933,8.66152,22.4249,16.3879,10.0,10.0
2643,88.155,10.0,4.0,149.0,308.592,658.0,860.0,4.0,381.0,447.902,508.0,834.0,285.0,506.0,544.831,590.0,920.0,0.0,10.0,78.1401,149.0,525.0,117.0,120.636,8.89083,22.5551,16.236,10.0,10.0
2644,88.188,10.0,4.0,148.0,308.724,658.0,872.0,4.0,383.0,448.878,509.0,857.0,319.0,506.0,544.521,589.0,925.0,0.0,10.0,77.0428,147.0,516.0,118.0,121.593,7.65904,22.5055,16.2726,10.0,10.0
2645,88.221,10.0,4.0,147.0,308.477,658.0,928.0,4.0,383.0,448.698,508.0,866.0,285.0,506.0,544.258,589.0,933.0,0.0,11.0,77.2122,148.0,519.0,117.0,120.426,8.80105,22.5968,16.4814,10.0,10.0
2646,88.255,10.0,4.0,147.0,307.616,657.0,852.0,4.0,383.0,448.333,508.0,859.0,326.0,506.0,544.878,590.0,917.0,0.0,11.0,77.7541,147.0,517.0,117.0,120.771,7.75214,22.3557,16.2743,10.0,10.0
2647,88.288,10.0,4.0,148.0,308.632,660.0,861.0,4.0,384.0,448.336,508.0,837.0,315.0,506.0,544.849,589.0,914.0,0.0,11.0,77.5489,147.0,523.0,117.0,121.257,9.1115,22.7423,16.2729,10.0,10.0
2648,88.322,10.0,4.0,147.0,308.568,659.0,854.0,4.0,380.0,446.986,507.0,882.0,272.0,506.0,544.841,590.0,950.0,0.0,11.0,78.7668,149.0,524.0,117.0,119.683,8.56394,22.3941,16.1929,10.0,10.0
2649,88.355,10.0,4.0,148.0,308.689,659.0,849.0,4.0,380.0,446.965,508.0,856.0,284.0,506.0,545.628,590.0,923.0,0.0,11.0,79.0288,150.0,523.0,118.0,120.637,7.62669,22.5991,16.3471,10.0,10.0
2650,88.388,10.0,4.0,148.0,308.996,659.0,853.0,4.0,382.0,448.219,508.0,887.0,273.0,506.0,545.106,590.0,949.0,0.0,11.0,77.7685,148.0,520.0,117.0,121.148,8.58921,22.9019,16.5483,10.0,10.0
2651,88.422,10.0,4.0,148.0,309.538,661.0,853.0,4.0,384.0,448.63,508.0,974.0,288.0,506.0,545.093,591.0,791.0,0.0,11.0,77.6661,148.0,533.0,118.0,121.449,7.59948,22.7756,16.4606,10.0,10.0
2652,88.455,10.0,4.0,147.0,308.058,659.0,914.0,4.0,382.0,449.087,508.0,979.0,338.0,506.0,544.4,590.0,770.0,0.0,11.0,77.0166,148.0,528.0,117.0,121.383,8.34319,22.936,16.481,10.0,10.0
2653,88.488,10.0,4.0,147.0,308.095,659.0,839.0,4.0,382.0,447.788,508.0,907.0,221.0,506.0,544.694,589.0,857.0,0.0,11.0,78.0103,148.0,516.0,117.0,120.265,8.15099,22.7243,16.1833,10.0,10.0
2654,88.522,10.0,4.0,148.0,308.558,659.0,854.0,4.0,380.0,447.731,508.0,1019.0,312.0,506.0,545.656,591.0,761.0,0.0,11.0,78.5233,150.0,522.0,118.0,121.638,7.67797,22.5952,16.5725,10.0,10.0
2655,88.555,10.0,4.0,148.0,307.959,656.0,847.0,4.0,381.0,447.543,508.0,983.0,305.0,506.0,545.348,591.0,786.0,0.0,11.0,78.373,150.0,541.0,117.0,120.266,8.55999,22.3969,16.5442,10.0,10.0
2656,88.589,10.0,4.0,146.0,306.563,654.0,847.0,4.0,380.0,447.326,508.0,850.0,308.0,505.0,544.948,590.0,866.0,0.0,11.0,78.5652,149.0,517.0,117.0,120.201,7.99199,22.6868,16.4457,10.0,10.0
2657,88.622,10.0,4.0,149.0,308.852,658.0,933.0,4.0,384.0,448.899,509.0,861.0,366.0,506.0,544.614,589.0,823.0,0.0,10.0,77.0585,147.0,521.0,118.0,121.429,8.57389,22.6371,16.4286,10.0,10.0
2658,88.655,10.0,4.0,147.0,308.859,660.0,926.0,4.0,384.0,449.18,508.0,1019.0,259.0,505.0,544.238,590.0,770.0,0.0,11.0,76.943,147.0,518.0,117.0,120.491,8.46143,22.4789,16.3261,10.0,10.0
2659,88.689,10.0,4.0,148.0,308.363,657.0,935.0,4.0,384.0,449.153,509.0,911.0,337.0,506.0,544.886,590.0,781.0,0.0,10.0,77.0057,147.0,524.0,118.0,121.7,7.7295,22.6098,16.4532,10.0,10.0
2660,88.722,10.0,4.0,147.0,308.059,656.0,851.0,4.0,384.0,449.125,508.0,853.0,298.0,506.0,544.575,589.0,774.0,0.0,11.0,76.9454,147.0,516.0,117.0,121.021,8.46379,22.2739,16.2005,10.0,10.0
2661,88.755,10.0,4.0,146.0,308.502,657.0,866.0,4.0,384.0,449.139,508.0,837.0,301.0,506.0,544.909,589.0,856.0,0.0,11.0,76.9527,147.0,515.0,118.0,121.402,7.54274,22.3087,16.4795,10.0,10.0
2662,88.789,10.0,4.0,148.0,308.852,656.0,847.0,4.0,381.0,447.886,508.0,856.0,281.0,506.0,545.332,590.0,752.0,0.0,11.0,78.0463,149.0,523.0,118.0,120.979,8.49786,22.4989,16.3758,10.0,10.0
2663,88.822,10.0,4.0,148.0,308.936,657.0,854.0,4.0,382.0,448.037,507.0,869.0,274.0,506.0,545.164,590.0,782.0,0.0,11.0,77.9348,148.0,524.0,117.0,120.676,8.04184,22.5863,16.3572,10.0,10.0
2664,88.855,10.0,4.0,149.0,310.257,659.0,857.0,4.0,383.0,448.358,508.0,866.0,283.0,506.0,545.361,590.0,783.0,0.0,11.0,77.6913,148.0,520.0,118.0,121.47,7.83021,22.5567,16.4352,10.0,10.0
2665,88.889,10.0,4.0,148.0,309.47,659.0,857.0,4.0,383.0,448.973,509.0,911.0,362.0,506.0,544.744,589.0,781.0,0.0,10.0,77.0888,148.0,519.0,118.0,122.154,8.66537,22.5088,16.5111,10.0,10.0
2666,88.922,10.0,4.0,147.0,309.32,659.0,860.0,4.0,384.0,449.023,509.0,882.0,322.0,506.0,544.666,589.0,765.0,0.0,10.0,77.113,147.0,523.0,118.0,121.733,7.97904,22.5099,16.4132,10.0,10.0
2667,88.956,10.0,4.0,147.0,308.651,658.0,892.0,4.0,383.0,449.019,509.0,843.0,369.0,506.0,544.727,590.0,760.0,0.0,10.0,77.2181,148.0,520.0,118.0,121.75,8.70455,22.2943,16.3385,10.0,10.0
2668,88.989,10.0,4.0,148.0,309.633,660.0,862.0,4.0,382.0,448.07,507.0,866.0,376.0,506.0,545.523,590.0,783.0,0.0,11.0,78.0863,148.0,517.0,118.0,120.703,8.57385,22.4604,16.5788,10.0,10.0
2669,89.022,10.0,4.0,148.0,309.546,659.0,860.0,4.0,380.0,447.199,508.0,910.0,306.0,507.0,545.974,591.0,765.0,0.0,11.0,78.8338,150.0,517.0,118.0,121.504,7.73846,22.6428,16.406,10.0,10.0
2670,89.056,10.0,4.0,148.0,309.59,658.0,854.0,4.0,381.0,447.556,508.0,893.0,313.0,506.0,545.592,590.0,755.0,0.0,11.0,78.5572,149.0,521.0,118.0,120.827,8.46263,22.4095,16.4676,10.0,10.0
2671,89.089,10.0,4.0,148.0,309.896,659.0,867.0,4.0,381.0,447.748,508.0,876.0,294.0,506.0,545.691,590.0,761.0,0.0,11.0,78.2568,149.0,526.0,118.0,121.03,7.64397,22.6408,16.4648,10.0,10.0
2672,89.122,10.0,4.0,148.0,308.711,655.0,860.0,4.0,380.0,446.922,508.0,889.0,312.0,506.0,545.376,590.0,792.0,0.0,11.0,78.9006,150.0,519.0,117.0,120.695,8.52547,22.4127,16.0713,10.0,10.0
2673,89.156,10.0,4.0,149.0,309.575,657.0,861.0,4.0,378.0,446.041,507.0,834.0,284.0,506.0,546.186,592.0,741.0,0.0,11.0,79.9088,152.0,524.0,117.0,120.436,9.19793,22.5056,16.3798,10.0,10.0
2674,89.189,10.0,4.0,149.0,309.485,658.0,864.0,4.0,379.0,446.307,507.0,876.0,367.0,507.0,546.496,592.0,749.0,0.0,11.0,79.7271,152.0,521.0,118.0,120.814,8.57788,22.6239,16.4733,10.0,10.0
2675,89.222,10.0,4.0,148.0,309.605,660.0,853.0,4.0,380.0,446.255,507.0,829.0,318.0,506.0,546.175,592.0,771.0,0.0,11.0,79.7491,150.0,523.0,117.0,119.939,10.5144,22.766,16.4978,10.0,10.0
